OrderID,CustomerID,Product,Category,Price,Quantity,Date
924,156,Sport Socks (5 pack),Apparel,14.99,2,2026-06-26
925,156,Leather Backpack,Apparel,79.99,3,2024-09-04
926,156,"27"" Monitor",Electronics,249.99,1,2025-09-10
927,156,Coffee Maker,Home,49.99,1,2025-08-08
928,156,Sunglasses,Apparel,24.99,3,2025-11-26
929,156,Business Strategy Guide,Books,24.99,3,2025-11-27
930,156,Graphic T-Shirt,Apparel,19.99,1,2025-03-02
931,156,Coffee Maker,Home,49.99,2,2025-07-05
932,156,Graphic T-Shirt,Apparel,19.99,3,2025-05-12
933,156,Graphic T-Shirt,Apparel,19.99,2,2024-07-11
934,156,Coffee Maker,Home,49.99,2,2025-10-26
935,156,Coffee Maker,Home,49.99,1,2024-09-17
936,156,Sunglasses,Apparel,24.99,1,2026-04-29
937,156,History of the World,Books,18.99,3,2024-06-27
938,157,Graphic T-Shirt,Apparel,19.99,1,2025-04-07
939,157,Mechanical Keyboard,Electronics,89.99,1,2025-01-18
940,157,Scented Candle,Home,12.5,2,2025-09-10
941,157,Business Strategy Guide,Books,24.99,1,2024-10-18
942,157,Smart Thermostat,Home,129.99,1,2026-02-05
943,158,Water Bottle,Home,18.0,2,2026-02-17
944,158,Business Strategy Guide,Books,24.99,1,2026-04-22
945,159,"27"" Monitor",Electronics,249.99,2,2026-04-13
946,159,Mechanical Keyboard,Electronics,89.99,1,2025-12-15
947,159,Sci-Fi Novel: The Stars,Books,14.99,1,2026-04-03
948,159,History of the World,Books,18.99,1,2025-11-13
949,159,Smart Watch,Electronics,149.99,1,2026-01-25
950,159,USB-C Hub,Electronics,39.99,3,2025-11-13
951,159,Business Strategy Guide,Books,24.99,2,2025-10-16
952,160,Mystery Novel: Dark Woods,Books,12.99,1,2025-06-11
953,160,History of the World,Books,18.99,3,2025-10-23
954,160,Mystery Novel: Dark Woods,Books,12.99,3,2026-01-29
955,160,Scented Candle,Home,12.5,3,2025-08-08
956,161,Desk Lamp,Home,29.99,1,2024-04-07
957,162,Denim Jacket,Apparel,55.0,3,2026-06-12
958,162,Leather Backpack,Apparel,79.99,1,2025-11-23
959,162,Water Bottle,Home,18.0,1,2025-08-17
960,162,Sci-Fi Novel: The Stars,Books,14.99,1,2025-11-02
961,162,History of the World,Books,18.99,2,2026-07-09
962,162,Coffee Maker,Home,49.99,1,2025-07-12
963,162,Python Programming Guide,Books,34.99,1,2025-09-21
964,162,Graphic T-Shirt,Apparel,19.99,3,2026-03-30
965,163,Water Bottle,Home,18.0,2,2026-02-08
966,163,Sport Socks (5 pack),Apparel,14.99,2,2026-06-08
967,163,Sport Socks (5 pack),Apparel,14.99,1,2026-05-01
968,163,Ergonomic Chair,Home,189.99,3,2026-01-12
969,163,Ergonomic Chair,Home,189.99,3,2026-03-27
970,163,Business Strategy Guide,Books,24.99,2,2026-01-17
971,163,Ergonomic Chair,Home,189.99,2,2026-05-03
972,163,Business Strategy Guide,Books,24.99,2,2026-04-08
973,163,Sport Socks (5 pack),Apparel,14.99,2,2026-05-03
974,164,Coffee Maker,Home,49.99,2,2024-12-03
975,164,Smart Watch,Electronics,149.99,1,2025-04-27
976,164,Smart Thermostat,Home,129.99,3,2024-12-06
977,165,Graphic T-Shirt,Apparel,19.99,1,2026-05-13
978,165,Noise Cancelling Headphones,Electronics,199.99,2,2025-04-29
979,165,Sci-Fi Novel: The Stars,Books,14.99,1,2026-02-18
980,165,Data Science Handbook,Books,44.99,1,2025-07-11
981,165,Denim Jacket,Apparel,55.0,3,2026-03-08
982,165,History of the World,Books,18.99,3,2026-06-06
983,165,Ergonomic Chair,Home,189.99,3,2024-12-29
984,165,Mystery Novel: Dark Woods,Books,12.99,3,2026-06-30
985,165,Scented Candle,Home,12.5,2,2025-02-15
986,165,Wireless Mouse,Electronics,29.99,2,2025-09-12
987,165,History of the World,Books,18.99,1,2025-05-16
988,165,Denim Jacket,Apparel,55.0,3,2025-09-17
989,165,Data Science Handbook,Books,44.99,3,2025-04-08
990,165,USB-C Hub,Electronics,39.99,3,2025-09-14
991,165,Coffee Maker,Home,49.99,3,2026-03-21
992,165,History of the World,Books,18.99,2,2026-06-03
993,165,USB-C Hub,Electronics,39.99,3,2026-06-24
994,166,Sunglasses,Apparel,24.99,3,2026-06-09
995,166,Business Strategy Guide,Books,24.99,1,2026-02-19
996,166,Wireless Mouse,Electronics,29.99,2,2026-07-07
997,166,Sci-Fi Novel: The Stars,Books,14.99,1,2026-07-15
998,166,Graphic T-Shirt,Apparel,19.99,2,2026-02-17
999,166,History of the World,Books,18.99,1,2026-03-17
1000,167,Smart Thermostat,Home,129.99,1,2025-09-10
1001,167,Water Bottle,Home,18.0,2,2025-09-14
1002,167,Desk Lamp,Home,29.99,1,2026-04-10
1003,167,Sunglasses,Apparel,24.99,3,2025-10-22
1004,167,Smart Thermostat,Home,129.99,1,2025-09-29
1005,167,Leather Backpack,Apparel,79.99,1,2025-12-28
1006,167,USB-C Hub,Electronics,39.99,3,2025-11-07
1007,167,Denim Jacket,Apparel,55.0,1,2026-04-04
1008,167,Noise Cancelling Headphones,Electronics,199.99,1,2025-10-30
1009,167,Business Strategy Guide,Books,24.99,1,2025-12-27
1010,167,Water Bottle,Home,18.0,2,2026-04-29
1011,167,History of the World,Books,18.99,3,2026-02-23
1012,168,Sunglasses,Apparel,24.99,2,2026-05-26
1013,168,Data Science Handbook,Books,44.99,1,2026-05-26
1014,168,Python Programming Guide,Books,34.99,3,2026-07-05
1015,168,Wireless Mouse,Electronics,29.99,1,2026-06-26
1016,169,Running Shoes,Apparel,65.0,3,2025-07-11
1017,169,Sport Socks (5 pack),Apparel,14.99,3,2026-07-05
1018,169,Sci-Fi Novel: The Stars,Books,14.99,2,2025-09-14
1019,169,USB-C Hub,Electronics,39.99,2,2025-11-28
1020,169,Smart Watch,Electronics,149.99,2,2025-07-27
1021,169,Smart Watch,Electronics,149.99,1,2025-08-31
1022,169,Desk Lamp,Home,29.99,1,2026-06-13
1023,169,Desk Lamp,Home,29.99,1,2026-03-05
1024,169,Smart Thermostat,Home,129.99,2,2026-04-22
1025,169,Noise Cancelling Headphones,Electronics,199.99,1,2025-07-23
1026,169,Noise Cancelling Headphones,Electronics,199.99,2,2026-02-08
1027,169,Noise Cancelling Headphones,Electronics,199.99,3,2026-01-06
1028,169,Mechanical Keyboard,Electronics,89.99,1,2026-03-12
1029,169,Mechanical Keyboard,Electronics,89.99,2,2026-07-02
1030,170,Desk Lamp,Home,29.99,2,2025-07-16
1031,170,Python Programming Guide,Books,34.99,2,2025-11-18
1032,170,Sport Socks (5 pack),Apparel,14.99,3,2026-02-10
1033,170,Sci-Fi Novel: The Stars,Books,14.99,2,2025-08-01
1034,170,Mechanical Keyboard,Electronics,89.99,3,2026-06-24
1035,170,Python Programming Guide,Books,34.99,3,2025-12-06
1036,170,Scented Candle,Home,12.5,1,2026-05-10
1037,171,"27"" Monitor",Electronics,249.99,1,2026-05-18
1038,171,Denim Jacket,Apparel,55.0,1,2025-08-30
1039,171,Running Shoes,Apparel,65.0,1,2026-01-16
1040,171,Sunglasses,Apparel,24.99,1,2026-04-24
1041,172,Mechanical Keyboard,Electronics,89.99,3,2025-09-17
1042,172,Noise Cancelling Headphones,Electronics,199.99,3,2026-04-10
1043,172,Desk Lamp,Home,29.99,2,2026-06-22
1044,172,Noise Cancelling Headphones,Electronics,199.99,3,2025-06-27
1045,172,"27"" Monitor",Electronics,249.99,2,2025-06-28
1046,173,USB-C Hub,Electronics,39.99,3,2026-06-21
1047,173,Noise Cancelling Headphones,Electronics,199.99,3,2026-06-23
1048,173,Data Science Handbook,Books,44.99,2,2026-06-17
1049,173,Mystery Novel: Dark Woods,Books,12.99,2,2026-07-11
1050,173,Water Bottle,Home,18.0,2,2026-06-17
1051,173,Scented Candle,Home,12.5,3,2026-06-21
1052,173,Leather Backpack,Apparel,79.99,3,2026-06-18
1053,173,Data Science Handbook,Books,44.99,2,2026-07-02
1054,173,Denim Jacket,Apparel,55.0,2,2026-07-01
1055,173,Mechanical Keyboard,Electronics,89.99,3,2026-07-06
1056,173,Water Bottle,Home,18.0,1,2026-07-09
1057,173,Smart Watch,Electronics,149.99,2,2026-07-05
1058,174,Noise Cancelling Headphones,Electronics,199.99,1,2026-06-10
1059,174,Mechanical Keyboard,Electronics,89.99,1,2025-04-04
1060,175,Graphic T-Shirt,Apparel,19.99,3,2024-10-12
1061,176,Scented Candle,Home,12.5,3,2026-02-02
1062,176,Wireless Mouse,Electronics,29.99,3,2025-09-23
1063,177,Water Bottle,Home,18.0,3,2026-05-01
1064,177,Business Strategy Guide,Books,24.99,2,2025-12-25
1065,177,Mechanical Keyboard,Electronics,89.99,2,2025-12-14
1066,177,Desk Lamp,Home,29.99,1,2025-12-04
1067,177,"27"" Monitor",Electronics,249.99,3,2026-05-29
1068,177,Noise Cancelling Headphones,Electronics,199.99,2,2026-04-17
1069,177,Noise Cancelling Headphones,Electronics,199.99,2,2026-06-22
1070,178,"27"" Monitor",Electronics,249.99,1,2026-04-16
1071,178,Leather Backpack,Apparel,79.99,1,2026-01-03
1072,179,Data Science Handbook,Books,44.99,3,2025-06-27
1073,179,Mechanical Keyboard,Electronics,89.99,1,2025-07-11
1074,179,Water Bottle,Home,18.0,2,2026-04-16
1075,179,Noise Cancelling Headphones,Electronics,199.99,2,2026-03-15
1076,179,Graphic T-Shirt,Apparel,19.99,2,2025-10-30
1077,179,Desk Lamp,Home,29.99,2,2026-06-22
1078,179,Data Science Handbook,Books,44.99,3,2026-07-03
1079,179,Coffee Maker,Home,49.99,2,2025-12-04
1080,179,Scented Candle,Home,12.5,3,2025-09-19
1081,179,Mechanical Keyboard,Electronics,89.99,1,2026-03-29
1082,179,Python Programming Guide,Books,34.99,1,2026-01-04
1083,179,Leather Backpack,Apparel,79.99,2,2026-02-23
1084,179,Scented Candle,Home,12.5,2,2025-12-01
1085,179,Graphic T-Shirt,Apparel,19.99,1,2025-10-02
1086,179,Smart Thermostat,Home,129.99,1,2026-05-30
1087,179,Noise Cancelling Headphones,Electronics,199.99,1,2025-08-10
1088,179,Scented Candle,Home,12.5,3,2025-10-08
1089,179,Smart Watch,Electronics,149.99,2,2025-09-18
1090,179,USB-C Hub,Electronics,39.99,3,2026-06-25
1091,180,Running Shoes,Apparel,65.0,2,2026-05-10
1092,180,Coffee Maker,Home,49.99,2,2025-04-29
1093,180,Graphic T-Shirt,Apparel,19.99,2,2025-06-27
1094,180,Graphic T-Shirt,Apparel,19.99,3,2026-06-06
1095,180,Sunglasses,Apparel,24.99,1,2025-08-29
1096,180,Mystery Novel: Dark Woods,Books,12.99,1,2025-07-10
1097,180,Python Programming Guide,Books,34.99,3,2025-05-24
1098,180,USB-C Hub,Electronics,39.99,2,2026-04-19
1099,181,Running Shoes,Apparel,65.0,1,2024-11-05
1100,181,History of the World,Books,18.99,3,2024-11-17
1101,181,Mechanical Keyboard,Electronics,89.99,2,2024-11-25
1102,181,Mystery Novel: Dark Woods,Books,12.99,1,2026-05-07
1103,181,Smart Thermostat,Home,129.99,2,2026-06-08
1104,181,Running Shoes,Apparel,65.0,3,2025-12-16
1105,181,USB-C Hub,Electronics,39.99,3,2024-07-30
1106,181,USB-C Hub,Electronics,39.99,1,2025-04-24
1107,182,Sunglasses,Apparel,24.99,3,2025-02-22
1108,182,Mechanical Keyboard,Electronics,89.99,3,2025-02-19
1109,182,Graphic T-Shirt,Apparel,19.99,3,2026-02-21
1110,182,History of the World,Books,18.99,2,2025-12-14
1111,182,Smart Thermostat,Home,129.99,2,2026-03-21
1112,182,Mechanical Keyboard,Electronics,89.99,3,2026-06-30
1113,183,Smart Thermostat,Home,129.99,1,2025-04-29
1114,183,History of the World,Books,18.99,1,2026-06-13
1115,183,Water Bottle,Home,18.0,2,2026-03-21
1116,183,History of the World,Books,18.99,2,2025-04-16
1117,183,Leather Backpack,Apparel,79.99,2,2025-07-18
1118,183,Running Shoes,Apparel,65.0,3,2025-02-17
1119,184,History of the World,Books,18.99,3,2025-11-23
1120,184,Running Shoes,Apparel,65.0,3,2025-01-02
1121,184,Data Science Handbook,Books,44.99,2,2026-06-23
1122,184,Business Strategy Guide,Books,24.99,3,2025-11-09
1123,184,Mechanical Keyboard,Electronics,89.99,2,2026-05-05
1124,184,Denim Jacket,Apparel,55.0,2,2025-05-22
1125,184,Smart Watch,Electronics,149.99,3,2024-09-11
1126,184,Water Bottle,Home,18.0,2,2026-03-17
1127,185,Mystery Novel: Dark Woods,Books,12.99,1,2025-10-23
1128,185,Sci-Fi Novel: The Stars,Books,14.99,1,2026-05-10
1129,185,Data Science Handbook,Books,44.99,1,2025-09-15
1130,185,Running Shoes,Apparel,65.0,1,2026-05-19
1131,185,History of the World,Books,18.99,3,2026-02-25
1132,185,Mechanical Keyboard,Electronics,89.99,1,2026-06-21
1133,185,Coffee Maker,Home,49.99,1,2025-10-14
1134,185,Desk Lamp,Home,29.99,1,2025-12-16
1135,186,Water Bottle,Home,18.0,2,2025-10-28
1136,186,Data Science Handbook,Books,44.99,1,2025-07-12
1137,186,Ergonomic Chair,Home,189.99,1,2026-05-23
1138,186,Business Strategy Guide,Books,24.99,1,2025-03-28
1139,186,Wireless Mouse,Electronics,29.99,1,2024-09-25
1140,186,Ergonomic Chair,Home,189.99,2,2025-02-03
1141,187,Smart Thermostat,Home,129.99,2,2025-11-08
1142,188,Mystery Novel: Dark Woods,Books,12.99,3,2025-01-28
1143,188,Water Bottle,Home,18.0,2,2026-01-16
1144,188,Python Programming Guide,Books,34.99,2,2024-05-09
1145,188,Business Strategy Guide,Books,24.99,3,2024-03-18
1146,189,Wireless Mouse,Electronics,29.99,2,2025-11-06
1147,189,Wireless Mouse,Electronics,29.99,2,2026-04-19
1148,189,History of the World,Books,18.99,3,2025-06-02
1149,189,Smart Watch,Electronics,149.99,3,2024-11-30
1150,189,Noise Cancelling Headphones,Electronics,199.99,1,2025-09-13
1151,189,Business Strategy Guide,Books,24.99,1,2025-05-17
1152,189,Smart Thermostat,Home,129.99,3,2024-12-02
1153,189,Mechanical Keyboard,Electronics,89.99,2,2026-02-22
1154,189,Sunglasses,Apparel,24.99,2,2025-02-16
1155,189,Wireless Mouse,Electronics,29.99,1,2025-11-01
1156,189,Smart Watch,Electronics,149.99,2,2024-08-04
1157,189,History of the World,Books,18.99,3,2026-02-07
1158,189,USB-C Hub,Electronics,39.99,1,2025-01-03
1159,190,Smart Watch,Electronics,149.99,3,2025-04-09
1160,190,Data Science Handbook,Books,44.99,1,2025-06-03
1161,190,Python Programming Guide,Books,34.99,2,2024-09-26
1162,190,Leather Backpack,Apparel,79.99,2,2025-12-11
1163,190,Python Programming Guide,Books,34.99,2,2026-05-03
1164,190,Running Shoes,Apparel,65.0,2,2025-04-12
1165,190,Water Bottle,Home,18.0,3,2025-05-18
1166,190,Smart Thermostat,Home,129.99,2,2024-10-22
1167,190,Leather Backpack,Apparel,79.99,3,2025-02-13
1168,190,Sport Socks (5 pack),Apparel,14.99,3,2025-11-04
1169,190,Leather Backpack,Apparel,79.99,3,2026-07-12
1170,190,Wireless Mouse,Electronics,29.99,2,2024-12-10
1171,190,Python Programming Guide,Books,34.99,2,2025-03-14
1172,190,Noise Cancelling Headphones,Electronics,199.99,1,2026-03-24
1173,191,Mechanical Keyboard,Electronics,89.99,2,2026-02-18
1174,191,Ergonomic Chair,Home,189.99,2,2025-08-13
1175,191,Data Science Handbook,Books,44.99,1,2025-07-24
1176,191,Sunglasses,Apparel,24.99,3,2025-12-06
1177,191,Desk Lamp,Home,29.99,1,2025-05-27
1178,191,Sunglasses,Apparel,24.99,3,2025-08-02
1179,192,Water Bottle,Home,18.0,3,2026-06-29
1180,192,Leather Backpack,Apparel,79.99,2,2026-05-24
1181,193,Running Shoes,Apparel,65.0,2,2025-08-28
1182,193,Sci-Fi Novel: The Stars,Books,14.99,1,2025-05-15
1183,193,Ergonomic Chair,Home,189.99,3,2026-06-16
1184,193,Business Strategy Guide,Books,24.99,2,2026-06-08
1185,193,Data Science Handbook,Books,44.99,2,2025-04-25
1186,194,Coffee Maker,Home,49.99,3,2024-09-12
1187,194,Sunglasses,Apparel,24.99,2,2024-08-29
1188,194,Denim Jacket,Apparel,55.0,3,2024-05-05
1189,195,"27"" Monitor",Electronics,249.99,1,2025-07-04
1190,195,Business Strategy Guide,Books,24.99,1,2026-03-18
1191,195,Desk Lamp,Home,29.99,1,2025-05-18
1192,195,Wireless Mouse,Electronics,29.99,1,2025-03-04
1193,195,Sci-Fi Novel: The Stars,Books,14.99,3,2025-12-24
1194,195,Denim Jacket,Apparel,55.0,3,2026-06-03
1195,195,Mystery Novel: Dark Woods,Books,12.99,3,2026-05-30
1196,195,Smart Watch,Electronics,149.99,2,2025-02-26
1197,195,Smart Watch,Electronics,149.99,1,2026-06-10
1198,196,Business Strategy Guide,Books,24.99,2,2026-01-25
1199,196,Mechanical Keyboard,Electronics,89.99,3,2026-01-07
1200,196,Wireless Mouse,Electronics,29.99,3,2026-07-11
1201,196,Business Strategy Guide,Books,24.99,3,2026-07-13
1202,196,Coffee Maker,Home,49.99,1,2025-11-11
1203,196,Desk Lamp,Home,29.99,2,2026-01-27
1204,196,Ergonomic Chair,Home,189.99,3,2026-05-05
1205,196,Desk Lamp,Home,29.99,2,2025-10-18
1206,196,Leather Backpack,Apparel,79.99,2,2026-07-01
1207,196,Ergonomic Chair,Home,189.99,2,2025-12-18
1208,196,Graphic T-Shirt,Apparel,19.99,2,2026-03-17
1209,196,Scented Candle,Home,12.5,3,2025-11-13
1210,196,Business Strategy Guide,Books,24.99,2,2025-11-07
1211,196,Ergonomic Chair,Home,189.99,3,2026-05-25
1212,196,Water Bottle,Home,18.0,1,2026-05-19
1213,197,Sci-Fi Novel: The Stars,Books,14.99,1,2026-02-06
1214,197,Leather Backpack,Apparel,79.99,1,2025-12-31
1215,197,Scented Candle,Home,12.5,2,2026-05-02
1216,197,Sci-Fi Novel: The Stars,Books,14.99,1,2026-06-29
1217,198,Business Strategy Guide,Books,24.99,3,2026-05-25
1218,198,Running Shoes,Apparel,65.0,3,2026-06-05
1219,198,Business Strategy Guide,Books,24.99,3,2025-01-19
1220,198,History of the World,Books,18.99,1,2025-12-06
1221,198,Ergonomic Chair,Home,189.99,1,2024-12-29
1222,198,Desk Lamp,Home,29.99,3,2025-12-22
1223,199,Business Strategy Guide,Books,24.99,3,2025-09-22
1224,199,Scented Candle,Home,12.5,2,2025-03-05
1225,199,Desk Lamp,Home,29.99,3,2025-09-08
1226,199,Mystery Novel: Dark Woods,Books,12.99,2,2025-06-09
1227,199,Mystery Novel: Dark Woods,Books,12.99,1,2025-08-05
1228,199,Desk Lamp,Home,29.99,2,2025-09-19
1229,199,Leather Backpack,Apparel,79.99,2,2025-01-07
1230,199,Scented Candle,Home,12.5,2,2025-05-21
1231,200,Sci-Fi Novel: The Stars,Books,14.99,3,2025-08-10
1232,200,Running Shoes,Apparel,65.0,3,2025-11-11
1233,200,Denim Jacket,Apparel,55.0,3,2025-02-22
1234,200,Sunglasses,Apparel,24.99,1,2025-06-30
1235,200,Python Programming Guide,Books,34.99,2,2025-09-08
1236,200,Graphic T-Shirt,Apparel,19.99,1,2025-06-04
1237,200,Scented Candle,Home,12.5,2,2026-02-17
1238,200,Sport Socks (5 pack),Apparel,14.99,2,2025-03-30
1239,201,Mystery Novel: Dark Woods,Books,12.99,2,2025-12-18
1240,201,"27"" Monitor",Electronics,249.99,3,2026-02-24
1241,201,Scented Candle,Home,12.5,3,2026-03-29
1242,201,Graphic T-Shirt,Apparel,19.99,3,2025-12-24
1243,202,USB-C Hub,Electronics,39.99,3,2026-03-22
1244,202,Mechanical Keyboard,Electronics,89.99,1,2026-06-25
1245,202,Noise Cancelling Headphones,Electronics,199.99,1,2026-06-14
1246,202,Python Programming Guide,Books,34.99,3,2026-06-28
1247,202,Coffee Maker,Home,49.99,3,2026-06-16
1248,202,Graphic T-Shirt,Apparel,19.99,1,2026-05-23
1249,203,Desk Lamp,Home,29.99,1,2025-12-21
1250,203,Data Science Handbook,Books,44.99,3,2026-03-05
1251,203,Smart Watch,Electronics,149.99,3,2026-02-24
1252,203,Denim Jacket,Apparel,55.0,2,2026-06-09
1253,203,Sport Socks (5 pack),Apparel,14.99,2,2026-05-30
1254,203,Graphic T-Shirt,Apparel,19.99,3,2025-07-15
1255,203,Noise Cancelling Headphones,Electronics,199.99,2,2025-11-18
1256,204,Ergonomic Chair,Home,189.99,3,2026-06-02
1257,204,Smart Thermostat,Home,129.99,2,2026-03-07
1258,204,Noise Cancelling Headphones,Electronics,199.99,1,2025-10-06
1259,204,Business Strategy Guide,Books,24.99,1,2025-06-01
1260,204,Smart Watch,Electronics,149.99,3,2025-10-06
1261,204,"27"" Monitor",Electronics,249.99,2,2026-02-18
1262,204,History of the World,Books,18.99,2,2026-04-27
1263,204,Data Science Handbook,Books,44.99,1,2026-05-26
1264,205,Running Shoes,Apparel,65.0,1,2025-08-24
1265,205,"27"" Monitor",Electronics,249.99,3,2024-09-22
1266,205,USB-C Hub,Electronics,39.99,1,2025-01-25
1267,205,Python Programming Guide,Books,34.99,1,2024-10-06
1268,205,Scented Candle,Home,12.5,1,2024-09-15
1269,205,Mechanical Keyboard,Electronics,89.99,2,2024-11-22
1270,205,Denim Jacket,Apparel,55.0,1,2024-08-31
1271,206,Running Shoes,Apparel,65.0,1,2026-01-08
1272,206,Scented Candle,Home,12.5,2,2025-03-25
1273,206,Smart Thermostat,Home,129.99,1,2025-05-03
1274,206,Python Programming Guide,Books,34.99,1,2025-06-12
1275,206,Desk Lamp,Home,29.99,1,2026-01-20
1276,207,Leather Backpack,Apparel,79.99,3,2026-04-17
1277,207,Coffee Maker,Home,49.99,2,2026-05-19
1278,207,Noise Cancelling Headphones,Electronics,199.99,2,2026-04-13
1279,207,Graphic T-Shirt,Apparel,19.99,1,2026-04-27
1280,207,Leather Backpack,Apparel,79.99,2,2026-04-06
1281,207,Coffee Maker,Home,49.99,3,2026-06-15
1282,208,USB-C Hub,Electronics,39.99,2,2025-12-18
1283,208,Data Science Handbook,Books,44.99,3,2025-06-17
1284,208,Python Programming Guide,Books,34.99,1,2025-05-16
1285,208,Scented Candle,Home,12.5,1,2025-03-23
1286,208,Wireless Mouse,Electronics,29.99,2,2025-05-15
1287,208,Coffee Maker,Home,49.99,1,2025-06-25
1288,208,Running Shoes,Apparel,65.0,2,2026-06-08
1289,208,Scented Candle,Home,12.5,3,2025-09-29
1290,208,Smart Watch,Electronics,149.99,1,2026-06-24
1291,208,Sunglasses,Apparel,24.99,2,2026-05-24
1292,208,Scented Candle,Home,12.5,2,2026-01-06
1293,208,Leather Backpack,Apparel,79.99,2,2026-04-28
1294,208,Graphic T-Shirt,Apparel,19.99,2,2025-08-16
1295,208,Sport Socks (5 pack),Apparel,14.99,1,2025-08-18
1296,208,USB-C Hub,Electronics,39.99,2,2025-06-15
1297,208,Noise Cancelling Headphones,Electronics,199.99,1,2025-09-11
1298,208,Leather Backpack,Apparel,79.99,3,2025-10-22
1299,208,Sport Socks (5 pack),Apparel,14.99,3,2025-03-13
1300,208,Mystery Novel: Dark Woods,Books,12.99,2,2025-04-27
1301,209,Business Strategy Guide,Books,24.99,1,2025-12-18
1302,209,Wireless Mouse,Electronics,29.99,3,2025-10-08
1303,209,Scented Candle,Home,12.5,1,2025-10-04
1304,209,Leather Backpack,Apparel,79.99,2,2025-11-26
1305,209,Mystery Novel: Dark Woods,Books,12.99,3,2025-08-06
1306,209,Wireless Mouse,Electronics,29.99,1,2026-02-17
1307,210,Mystery Novel: Dark Woods,Books,12.99,1,2026-07-05
1308,210,Desk Lamp,Home,29.99,2,2026-05-31
1309,210,"27"" Monitor",Electronics,249.99,3,2026-06-06
1310,211,Business Strategy Guide,Books,24.99,3,2026-03-28
1311,211,Noise Cancelling Headphones,Electronics,199.99,1,2025-08-09
1312,211,Leather Backpack,Apparel,79.99,1,2026-05-25
1313,212,"27"" Monitor",Electronics,249.99,3,2026-02-21
1314,212,Python Programming Guide,Books,34.99,3,2026-05-23
1315,212,Sport Socks (5 pack),Apparel,14.99,3,2025-09-01
1316,212,Wireless Mouse,Electronics,29.99,2,2024-05-03
1317,212,Noise Cancelling Headphones,Electronics,199.99,2,2024-09-03
1318,212,Smart Thermostat,Home,129.99,3,2024-09-11
1319,212,Business Strategy Guide,Books,24.99,2,2025-06-02
1320,213,Leather Backpack,Apparel,79.99,3,2024-12-17
1321,213,Sunglasses,Apparel,24.99,2,2024-06-09
1322,213,Sunglasses,Apparel,24.99,1,2025-11-06
1323,214,Wireless Mouse,Electronics,29.99,3,2025-09-21
1324,214,Scented Candle,Home,12.5,1,2025-09-12
1325,214,Denim Jacket,Apparel,55.0,1,2025-07-21
1326,215,Graphic T-Shirt,Apparel,19.99,3,2026-03-23
1327,215,Desk Lamp,Home,29.99,3,2025-03-27
1328,215,Sunglasses,Apparel,24.99,1,2026-03-06
1329,216,Mechanical Keyboard,Electronics,89.99,3,2024-02-21
1330,216,Water Bottle,Home,18.0,1,2026-06-10
1331,217,Noise Cancelling Headphones,Electronics,199.99,1,2025-12-26
1332,217,Water Bottle,Home,18.0,2,2026-06-14
1333,217,Smart Thermostat,Home,129.99,3,2025-12-14
1334,217,Noise Cancelling Headphones,Electronics,199.99,2,2026-05-07
1335,217,Denim Jacket,Apparel,55.0,3,2025-12-31
1336,217,Running Shoes,Apparel,65.0,3,2026-07-06
1337,218,Graphic T-Shirt,Apparel,19.99,1,2026-07-11
1338,218,Leather Backpack,Apparel,79.99,3,2026-06-17
1339,218,History of the World,Books,18.99,2,2026-05-22
1340,218,Running Shoes,Apparel,65.0,2,2025-12-14
1341,218,USB-C Hub,Electronics,39.99,1,2026-04-23
1342,218,Desk Lamp,Home,29.99,3,2026-04-23
1343,218,Scented Candle,Home,12.5,1,2026-07-13
1344,218,Ergonomic Chair,Home,189.99,1,2026-02-16
1345,218,Coffee Maker,Home,49.99,1,2025-12-23
1346,218,Denim Jacket,Apparel,55.0,3,2026-04-29
1347,218,Smart Watch,Electronics,149.99,2,2026-03-24
1348,218,Denim Jacket,Apparel,55.0,1,2026-01-07
1349,218,Leather Backpack,Apparel,79.99,1,2026-01-23
1350,218,Python Programming Guide,Books,34.99,1,2026-07-09
1351,218,Water Bottle,Home,18.0,3,2026-05-21
1352,218,Mechanical Keyboard,Electronics,89.99,2,2026-02-07
1353,218,Mechanical Keyboard,Electronics,89.99,2,2025-12-08
1354,219,Coffee Maker,Home,49.99,3,2025-10-07
1355,219,USB-C Hub,Electronics,39.99,2,2026-05-06
1356,219,Smart Watch,Electronics,149.99,3,2025-12-11
1357,219,Mystery Novel: Dark Woods,Books,12.99,3,2025-09-27
1358,220,Python Programming Guide,Books,34.99,2,2023-12-31
1359,221,Graphic T-Shirt,Apparel,19.99,2,2026-02-11
1360,221,Wireless Mouse,Electronics,29.99,2,2026-01-23
1361,221,Water Bottle,Home,18.0,1,2026-06-18
1362,221,Business Strategy Guide,Books,24.99,3,2026-06-23
1363,221,Coffee Maker,Home,49.99,3,2026-03-17
1364,221,Sci-Fi Novel: The Stars,Books,14.99,3,2026-02-09
1365,221,Sunglasses,Apparel,24.99,2,2026-05-26
1366,222,Leather Backpack,Apparel,79.99,3,2026-04-12
1367,222,Python Programming Guide,Books,34.99,2,2026-05-19
1368,223,Sunglasses,Apparel,24.99,3,2025-10-18
1369,223,History of the World,Books,18.99,1,2026-04-17
1370,223,Sunglasses,Apparel,24.99,1,2026-01-05
1371,223,Sci-Fi Novel: The Stars,Books,14.99,3,2026-02-13
1372,223,Coffee Maker,Home,49.99,2,2025-08-09
1373,223,Wireless Mouse,Electronics,29.99,1,2026-06-16
